distancia	batimetria	borde	dem	topo_base
0887.00	2925.516			
0888.00	2925.517			
0889.00	2925.518			
0890.00	2925.519			
0891.00	2925.520			
0892.00	2925.520			
0893.00	2925.518			
0894.00	2925.516			
0895.00	2925.514			
0896.00	2925.516			
0897.00	2925.520			
0898.00	2925.526			
0899.00	2925.538			
0900.00	2925.550			
0901.00	2925.562			
0902.00	2925.574			
0903.00	2925.581			
0904.00	2925.585			
0905.00	2925.589			
0906.00	2925.594			
0907.00	2925.598			
0908.00	2925.602			
0909.00	2925.606			
0910.00	2925.611			
0911.00	2925.615			
0912.00	2925.619			
0913.00	2925.623			
0914.00	2925.624			
0915.00	2925.631			
0916.00	2925.636			
0917.00	2925.638			
0918.00	2925.640			
0919.00	2925.643			
0920.00	2925.636			
0921.00	2925.631			
0922.00	2925.661			
0923.00	2925.654			
0924.00	2925.660			
0925.00	2925.662			
0926.00	2925.666			
0927.00	2925.669			
0928.00	2925.672			
0929.00	2925.675			
0930.00	2925.676			
0931.00	2925.677			
0932.00	2925.680			
0933.00	2925.684			
0934.00	2925.687			
0935.00	2925.691			
0936.00	2925.692			
0937.00	2925.693			
0938.00	2925.694			
0939.00	2925.695			
0940.00	2925.689			
0941.00	2925.682			
0942.00	2925.696			
0943.00	2925.700			
0944.00	2925.706			
0945.00	2925.743			
0946.00	2925.747			
0947.00	2925.749			
0948.00	2925.751			
0949.00	2925.755			
0950.00	2925.757			
0951.00	2925.759			
0952.00	2925.761			
0953.00	2925.763			
0954.00	2925.765			
0955.00	2925.767			
0956.00	2925.770			
0957.00	2925.772			
0958.00	2925.774			
0959.00	2925.776			
0960.00	2925.777			
0961.00	2925.778			
0962.00	2925.778			
0963.00	2925.779			
0964.00	2925.779			
0965.00	2925.780			
0966.00	2925.780			
0967.00	2925.782			
0968.00	2925.784			
0969.00	2925.792			
0970.00	2925.795			
0971.00	2925.798			
0972.00	2925.801			
0973.00	2925.804			
0974.00	2925.807			
0975.00	2925.810			
0976.00	2925.812			
0977.00	2925.815			
0978.00	2925.818			
0979.00	2925.821			
0980.00	2925.824			
0981.00	2925.827			
0982.00	2925.830			
0983.00	2925.832			
0984.00	2925.835			
0985.00	2925.838			
0986.00	2925.841			
0987.00	2925.844			
0988.00	2925.847			
0989.00	2925.850			
0990.00	2925.852			
0991.00	2925.855			
0992.00	2925.858			
0993.00	2925.861			
0994.00	2925.864			
0995.00	2925.867			
0996.00	2925.882			
0997.00	2925.879			
0998.00	2925.868			
0999.00	2925.870			
1000.00	2925.873			
1001.00	2925.874			
1002.00	2925.896			
1003.00	2925.889			
1004.00	2925.892			
1005.00	2925.896			
1006.00	2925.899			
1007.00	2925.898			
1008.00	2925.901			
1009.00	2925.906			
1010.00	2925.910			
1011.00	2925.911			
1012.00	2925.913			
1013.00	2925.914			
1014.00	2925.915			
1015.00	2925.917			
1016.00	2925.917			
1017.00	2925.919			
1018.00	2925.925			
1019.00	2925.929			
1020.00	2925.929			
1021.00	2925.931			
1022.00	2925.932			
1023.00	2925.934			
1024.00	2925.935			
1025.00	2925.936			
1026.00	2925.938			
1027.00	2925.939			
1028.00	2925.940			
1029.00	2925.942			
1030.00	2925.943			
1031.00	2925.944			
1032.00	2925.945			
1033.00	2925.946			
1034.00	2925.947			
1035.00	2925.949			
1036.00	2925.950			
1037.00	2925.951			
1038.00	2925.952			
1039.00	2925.953			
1040.00	2925.954			
1041.00	2925.956			
1042.00	2925.957			
1043.00	2925.958			
1044.00	2925.959			
1045.00	2925.960			
1046.00	2925.961			
1047.00	2925.962			
1048.00	2925.963			
1049.00	2925.964			
1050.00	2925.965			
1051.00	2925.965			
1052.00	2925.966			
1053.00	2925.967			
1054.00	2925.967			
1055.00	2925.968			
1056.00	2925.969			
1057.00	2925.969			
1058.00	2925.970			
1059.00	2925.971			
1060.00	2925.972			
1061.00	2925.972			
1062.00	2925.973			
1063.00	2925.974			
1064.00	2925.975			
1065.00	2925.975			
